iso3,variable,has_value,tier
TWN,ai_adoption_rate,1,Y_principal
TWN,ai_investment_usd_bn_cumulative,1,Y_principal
TWN,ai_startups_cumulative,1,Y_principal
TWN,has_ai_law,1,X1_principal
TWN,regulatory_approach,1,X1_principal
TWN,regulatory_intensity,1,X1_principal
TWN,enforcement_level,1,X1_principal
TWN,thematic_coverage,1,X1_principal
TWN,gdp_per_capita_ppp,0,X2_core
TWN,internet_penetration,0,X2_core
TWN,gii_score,0,X2_core
TWN,oecd_member,1,X2_core
TWN,region,1,X2_core
TWN,rd_expenditure,0,X2_extended
TWN,tertiary_education,0,X2_extended
TWN,regulatory_quality,0,X2_confounder_gov
TWN,rule_of_law,0,X2_confounder_gov
TWN,has_gdpr_like_law,1,X2_confounder_gdpr
TWN,gdpr_similarity_level,1,X2_confounder_gdpr
TWN,ict_service_exports_pct,0,X2_digital_economy
TWN,high_tech_exports_pct,0,X2_digital_economy
TWN,fh_total_score,1,X2_confounder_fh
TWN,fh_democracy_level,1,X2_confounder_fh
TWN,legal_origin,1,X2_legal_origin
TWN,is_common_law,1,X2_legal_origin
TWN,ai_patents_per100k,0,Y_robustness
TWN,ai_investment_usd_bn_2024,1,Y_robustness
TWN,ai_startups_2024,1,Y_robustness
TWN,government_effectiveness,0,X2_robustness
TWN,control_of_corruption,0,X2_robustness
TWN,ai_investment_vc_proxy,0,X2_robustness
UGA,ai_readiness_score,1,Y_principal
UGA,ai_adoption_rate,1,Y_principal
UGA,ai_investment_usd_bn_cumulative,1,Y_principal
UGA,ai_startups_cumulative,1,Y_principal
UGA,has_ai_law,1,X1_principal
UGA,regulatory_approach,1,X1_principal
UGA,regulatory_intensity,1,X1_principal
UGA,enforcement_level,1,X1_principal
UGA,thematic_coverage,1,X1_principal
UGA,gdp_per_capita_ppp,1,X2_core
UGA,internet_penetration,1,X2_core
UGA,gii_score,1,X2_core
UGA,oecd_member,1,X2_core
UGA,region,1,X2_core
UGA,rd_expenditure,1,X2_extended
UGA,tertiary_education,0,X2_extended
UGA,regulatory_quality,1,X2_confounder_gov
UGA,rule_of_law,1,X2_confounder_gov
UGA,has_gdpr_like_law,1,X2_confounder_gdpr
UGA,gdpr_similarity_level,1,X2_confounder_gdpr
UGA,ict_service_exports_pct,1,X2_digital_economy
UGA,high_tech_exports_pct,1,X2_digital_economy
UGA,fh_total_score,1,X2_confounder_fh
UGA,fh_democracy_level,1,X2_confounder_fh
UGA,legal_origin,1,X2_legal_origin
UGA,is_common_law,1,X2_legal_origin
UGA,ai_patents_per100k,0,Y_robustness
UGA,ai_investment_usd_bn_2024,0,Y_robustness
UGA,ai_startups_2024,0,Y_robustness
UGA,government_effectiveness,1,X2_robustness
UGA,control_of_corruption,1,X2_robustness
UGA,ai_investment_vc_proxy,0,X2_robustness
UKR,ai_readiness_score,1,Y_principal
UKR,ai_adoption_rate,1,Y_principal
UKR,ai_investment_usd_bn_cumulative,1,Y_principal
UKR,ai_startups_cumulative,1,Y_principal
UKR,has_ai_law,1,X1_principal
UKR,regulatory_approach,1,X1_principal
UKR,regulatory_intensity,1,X1_principal
UKR,enforcement_level,1,X1_principal
UKR,thematic_coverage,1,X1_principal
UKR,gdp_per_capita_ppp,1,X2_core
UKR,internet_penetration,1,X2_core
UKR,gii_score,1,X2_core
UKR,oecd_member,1,X2_core
UKR,region,1,X2_core
UKR,rd_expenditure,1,X2_extended
UKR,tertiary_education,1,X2_extended
UKR,regulatory_quality,1,X2_confounder_gov
UKR,rule_of_law,1,X2_confounder_gov
UKR,has_gdpr_like_law,1,X2_confounder_gdpr
UKR,gdpr_similarity_level,1,X2_confounder_gdpr
UKR,ict_service_exports_pct,1,X2_digital_economy
UKR,high_tech_exports_pct,1,X2_digital_economy
UKR,fh_total_score,1,X2_confounder_fh
UKR,fh_democracy_level,1,X2_confounder_fh
UKR,legal_origin,1,X2_legal_origin
UKR,is_common_law,1,X2_legal_origin
UKR,ai_patents_per100k,0,Y_robustness
UKR,ai_investment_usd_bn_2024,0,Y_robustness
UKR,ai_startups_2024,0,Y_robustness
UKR,government_effectiveness,1,X2_robustness
UKR,control_of_corruption,1,X2_robustness
UKR,ai_investment_vc_proxy,0,X2_robustness
URY,ai_readiness_score,1,Y_principal
URY,ai_adoption_rate,1,Y_principal
URY,ai_investment_usd_bn_cumulative,1,Y_principal
URY,ai_startups_cumulative,1,Y_principal
URY,has_ai_law,1,X1_principal
URY,regulatory_approach,1,X1_principal
URY,regulatory_intensity,1,X1_principal
URY,enforcement_level,1,X1_principal
URY,thematic_coverage,1,X1_principal
URY,gdp_per_capita_ppp,1,X2_core
URY,internet_penetration,1,X2_core
URY,gii_score,1,X2_core
URY,oecd_member,1,X2_core
URY,region,1,X2_core
URY,rd_expenditure,1,X2_extended
URY,tertiary_education,1,X2_extended
URY,regulatory_quality,1,X2_confounder_gov
URY,rule_of_law,1,X2_confounder_gov
URY,has_gdpr_like_law,1,X2_confounder_gdpr
URY,gdpr_similarity_level,1,X2_confounder_gdpr
URY,ict_service_exports_pct,1,X2_digital_economy
URY,high_tech_exports_pct,1,X2_digital_economy
URY,fh_total_score,1,X2_confounder_fh
URY,fh_democracy_level,1,X2_confounder_fh
URY,legal_origin,1,X2_legal_origin
URY,is_common_law,1,X2_legal_origin
URY,ai_patents_per100k,0,Y_robustness
URY,ai_investment_usd_bn_2024,0,Y_robustness
URY,ai_startups_2024,0,Y_robustness
URY,government_effectiveness,1,X2_robustness
URY,control_of_corruption,1,X2_robustness
URY,ai_investment_vc_proxy,0,X2_robustness
USA,ai_readiness_score,1,Y_principal
USA,ai_adoption_rate,1,Y_principal
USA,ai_investment_usd_bn_cumulative,1,Y_principal
USA,ai_startups_cumulative,1,Y_principal
USA,has_ai_law,1,X1_principal
USA,regulatory_approach,1,X1_principal
USA,regulatory_intensity,1,X1_principal
USA,enforcement_level,1,X1_principal
USA,thematic_coverage,1,X1_principal
USA,gdp_per_capita_ppp,1,X2_core
USA,internet_penetration,1,X2_core
USA,gii_score,1,X2_core
USA,oecd_member,1,X2_core
USA,region,1,X2_core
USA,rd_expenditure,1,X2_extended
USA,tertiary_education,1,X2_extended
USA,regulatory_quality,1,X2_confounder_gov
USA,rule_of_law,1,X2_confounder_gov
USA,has_gdpr_like_law,1,X2_confounder_gdpr
USA,gdpr_similarity_level,1,X2_confounder_gdpr
USA,ict_service_exports_pct,1,X2_digital_economy
USA,high_tech_exports_pct,1,X2_digital_economy
USA,fh_total_score,1,X2_confounder_fh
USA,fh_democracy_level,1,X2_confounder_fh
USA,legal_origin,1,X2_legal_origin
USA,is_common_law,1,X2_legal_origin
USA,ai_patents_per100k,1,Y_robustness
USA,ai_investment_usd_bn_2024,1,Y_robustness
USA,ai_startups_2024,1,Y_robustness
USA,government_effectiveness,1,X2_robustness
USA,control_of_corruption,1,X2_robustness
USA,ai_investment_vc_proxy,1,X2_robustness
VNM,ai_readiness_score,1,Y_principal
VNM,ai_adoption_rate,1,Y_principal
VNM,ai_investment_usd_bn_cumulative,1,Y_principal
VNM,ai_startups_cumulative,1,Y_principal
VNM,has_ai_law,1,X1_principal
VNM,regulatory_approach,1,X1_principal
VNM,regulatory_intensity,1,X1_principal
VNM,enforcement_level,1,X1_principal
VNM,thematic_coverage,1,X1_principal
VNM,gdp_per_capita_ppp,1,X2_core
VNM,internet_penetration,1,X2_core
VNM,gii_score,1,X2_core
VNM,oecd_member,1,X2_core
VNM,region,1,X2_core
VNM,rd_expenditure,1,X2_extended
VNM,tertiary_education,1,X2_extended
VNM,regulatory_quality,1,X2_confounder_gov
VNM,rule_of_law,1,X2_confounder_gov
VNM,has_gdpr_like_law,1,X2_confounder_gdpr
VNM,gdpr_similarity_level,1,X2_confounder_gdpr
VNM,ict_service_exports_pct,0,X2_digital_economy
VNM,high_tech_exports_pct,1,X2_digital_economy
VNM,fh_total_score,1,X2_confounder_fh
VNM,fh_democracy_level,1,X2_confounder_fh
VNM,legal_origin,1,X2_legal_origin
VNM,is_common_law,1,X2_legal_origin
VNM,ai_patents_per100k,1,Y_robustness
VNM,ai_investment_usd_bn_2024,1,Y_robustness
VNM,ai_startups_2024,1,Y_robustness
VNM,government_effectiveness,1,X2_robustness
VNM,control_of_corruption,1,X2_robustness
VNM,ai_investment_vc_proxy,0,X2_robustness
ZAF,ai_readiness_score,1,Y_principal
ZAF,ai_adoption_rate,1,Y_principal
ZAF,ai_investment_usd_bn_cumulative,1,Y_principal
ZAF,ai_startups_cumulative,1,Y_principal
ZAF,has_ai_law,1,X1_principal
ZAF,regulatory_approach,1,X1_principal
ZAF,regulatory_intensity,1,X1_principal
ZAF,enforcement_level,1,X1_principal
ZAF,thematic_coverage,1,X1_principal
ZAF,gdp_per_capita_ppp,1,X2_core
ZAF,internet_penetration,1,X2_core
ZAF,gii_score,1,X2_core
ZAF,oecd_member,1,X2_core
ZAF,region,1,X2_core
ZAF,rd_expenditure,1,X2_extended
ZAF,tertiary_education,1,X2_extended
ZAF,regulatory_quality,1,X2_confounder_gov
ZAF,rule_of_law,1,X2_confounder_gov
ZAF,has_gdpr_like_law,1,X2_confounder_gdpr
ZAF,gdpr_similarity_level,1,X2_confounder_gdpr
ZAF,ict_service_exports_pct,1,X2_digital_economy
ZAF,high_tech_exports_pct,1,X2_digital_economy
ZAF,fh_total_score,1,X2_confounder_fh
ZAF,fh_democracy_level,1,X2_confounder_fh
ZAF,legal_origin,1,X2_legal_origin
ZAF,is_common_law,1,X2_legal_origin
ZAF,ai_patents_per100k,1,Y_robustness
ZAF,ai_investment_usd_bn_2024,1,Y_robustness
ZAF,ai_startups_2024,1,Y_robustness
ZAF,government_effectiveness,1,X2_robustness
ZAF,control_of_corruption,1,X2_robustness
ZAF,ai_investment_vc_proxy,0,X2_robustness
