iso3,country_name,region,income_group,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes
GBR,United Kingdom,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,77.0,77.0,observed_or_phase6_score,6.0,0.8837209302325582,6.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,0.0,0.0,observed_or_phase6_score,43.0,0.023255813953488372,43.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,36.0,36.0,observed_or_phase6_score,15.0,0.6744186046511628,15.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,100.0,100.0,observed_or_phase6_score,1.0,0.9651162790697675,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,25.0,25.0,observed_or_phase6_score,21.0,0.5232558139534884,21.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,100.0,100.0,observed_or_phase6_score,1.0,0.9651162790697675,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,72.0,72.0,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SWE,Sweden,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,47.0,47.0,observed_or_phase6_score,9.0,0.813953488372093,9.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUT,Austria,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,24.0,24.0,observed_or_phase6_score,23.0,0.4883720930232558,23.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,8.0,8.0,observed_or_phase6_score,30.0,0.29069767441860467,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,6.0,6.0,observed_or_phase6_score,35.0,0.19767441860465115,35.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,42.0,42.0,observed_or_phase6_score,12.0,0.7441860465116279,12.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,33.0,33.0,observed_or_phase6_score,16.0,0.6395348837209303,16.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,6.0,6.0,observed_or_phase6_score,35.0,0.19767441860465115,35.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q1,Inversión,question_outcome,oxford_ind_vc_availability,43.8,43.8,observed_or_phase6_score,11.0,0.7674418604651163,11.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,8.0,8.0,observed_or_phase6_score,30.0,0.29069767441860467,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,7.0,7.0,observed_or_phase6_score,34.0,0.23255813953488372,34.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,9.0,9.0,observed_or_phase6_score,27.0,0.37209302325581395,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,54.0,54.0,observed_or_phase6_score,8.0,0.8372093023255814,8.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,5.0,5.0,observed_or_phase6_score,37.0,0.1511627906976744,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,9.0,9.0,observed_or_phase6_score,27.0,0.37209302325581395,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,87.0,87.0,observed_or_phase6_score,5.0,0.9069767441860465,5.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,28.0,28.0,observed_or_phase6_score,19.0,0.5813953488372093,19.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,31.0,31.0,observed_or_phase6_score,18.0,0.6046511627906976,18.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,37.0,37.0,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,100.0,100.0,observed_or_phase6_score,1.0,0.9651162790697675,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,4.0,4.0,observed_or_phase6_score,39.0,0.09302325581395349,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,12.0,12.0,observed_or_phase6_score,26.0,0.4186046511627907,26.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,8.0,8.0,observed_or_phase6_score,30.0,0.29069767441860467,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,5.0,5.0,observed_or_phase6_score,37.0,0.1511627906976744,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,2.0,2.0,observed_or_phase6_score,42.0,0.046511627906976744,42.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,8.0,8.0,observed_or_phase6_score,30.0,0.29069767441860467,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,4.0,4.0,observed_or_phase6_score,39.0,0.09302325581395349,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,4.0,4.0,observed_or_phase6_score,39.0,0.09302325581395349,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q1,Inversión,question_outcome,oxford_ind_vc_availability,9.0,9.0,observed_or_phase6_score,27.0,0.37209302325581395,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q1,Inversión,question_outcome,wipo_c_vencapdeal_score,30.3887519497273,30.3887519497273,observed_or_phase6_score,14.0,0.675,14.0,40,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q1,Inversión,question_outcome,wipo_c_vencapdeal_score,100.0,100.0,observed_or_phase6_score,1.0,0.9625,1.0,40,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q1,Inversión,question_outcome,wipo_c_vencapdeal_score,16.043029029287,16.043029029287,observed_or_phase6_score,21.0,0.5,21.0,40,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q1,Inversión,question_outcome,wipo_c_vencapdeal_score,36.4551723326785,36.4551723326785,observed_or_phase6_score,11.0,0.75,11.0,40,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q1,Inversión,question_outcome,wipo_c_vencapdeal_score,49.5878640668173,49.5878640668173,observed_or_phase6_score,8.0,0.825,8.0,40,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
