iso3,country_name,question_id,outcome,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,causal_claim,abs_contribution
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,4.7295748294962765,6.694601644328383,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.694601644328383
AUS,Australia,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
ISR,Israel,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
BEL,Belgium,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CAN,Canada,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
CHE,Switzerland,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
SWE,Sweden,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
AUT,Austria,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
KOR,South Korea,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,7.400864404898034,10.171515220756195,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.171515220756195
HUN,Hungary,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DNK,Denmark,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DEU,Germany,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
POL,Poland,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
TWN,Taiwan,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
CZE,Czech Republic,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ITA,Italy,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
BGR,Bulgaria,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FIN,Finland,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CRI,Costa Rica,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CHL,Chile,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
USA,United States,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,7.400864404898034,10.171515220756195,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.171515220756195
CHN,China,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,7.400864404898034,10.171515220756195,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.171515220756195
IND,India,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
JPN,Japan,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,7.400864404898034,10.171515220756195,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.171515220756195
EST,Estonia,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ARG,Argentina,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
BRA,Brazil,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
COL,Colombia,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,7.400864404898034,-5.0857576103780975,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.0857576103780975
MEX,Mexico,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
PER,Peru,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,7.400864404898034,10.171515220756195,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.171515220756195
URY,Uruguay,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
GRC,Greece,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ROU,Romania,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
HRV,Croatia,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,iapp_ley_ia_vigente,,,7.400864404898034,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ARE,United Arab Emirates,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,7.1333329509672,10.097064582900993,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.097064582900993
SGP,Singapore,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,7.1333329509672,6.113818921756565,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.113818921756565
NOR,Norway,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
IRL,Ireland,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
FRA,France,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
ESP,Spain,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
NZL,New Zealand,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,7.1333329509672,6.113818921756565,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.113818921756565
NLD,Netherlands (Kingdom of the),Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
GBR,United Kingdom,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,7.1333329509672,10.097064582900993,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,10.097064582900993
QAT,Qatar,Q1,oxford_ind_ai_unicorns_log,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,7.1333329509672,-5.83591806167672,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,5.83591806167672
