HOJA_DESTINO,COLUMNA_DESTINO,METRIC,YEAR,NUM,ARCHIVO_ORIGEN,HOJA_ORIGEN,COLUMNA_ORIGEN,TRANSFORMACION,AUDITABLE
MATRIZ_GII,IN_1_3_2_SCORE_2024,SCORE,2024,IN.1.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + SCORE
MATRIZ_GII,IN_1_3_2_SCORE_2025,SCORE,2025,IN.1.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + SCORE
MATRIZ_GII,IN_1_3_SCORE_2022,SCORE,2022,IN.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.3 + SCORE
MATRIZ_GII,IN_1_3_SCORE_2023,SCORE,2023,IN.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.3 + SCORE
MATRIZ_GII,IN_1_3_SCORE_2024,SCORE,2024,IN.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.3 + SCORE
MATRIZ_GII,IN_1_3_SCORE_2025,SCORE,2025,IN.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.3 + SCORE
MATRIZ_GII,IN_1_SCORE_2022,SCORE,2022,IN.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1 + SCORE
MATRIZ_GII,IN_1_SCORE_2023,SCORE,2023,IN.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1 + SCORE
MATRIZ_GII,IN_1_SCORE_2024,SCORE,2024,IN.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1 + SCORE
MATRIZ_GII,IN_1_SCORE_2025,SCORE,2025,IN.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1 + SCORE
MATRIZ_GII,IN_2_1_1_SCORE_2022,SCORE,2022,IN.2.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + SCORE
MATRIZ_GII,IN_2_1_1_SCORE_2023,SCORE,2023,IN.2.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + SCORE
MATRIZ_GII,IN_2_1_1_SCORE_2024,SCORE,2024,IN.2.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + SCORE
MATRIZ_GII,IN_2_1_1_SCORE_2025,SCORE,2025,IN.2.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + SCORE
MATRIZ_GII,IN_2_1_2_SCORE_2022,SCORE,2022,IN.2.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + SCORE
MATRIZ_GII,IN_2_1_2_SCORE_2023,SCORE,2023,IN.2.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + SCORE
MATRIZ_GII,IN_2_1_2_SCORE_2024,SCORE,2024,IN.2.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + SCORE
MATRIZ_GII,IN_2_1_2_SCORE_2025,SCORE,2025,IN.2.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + SCORE
MATRIZ_GII,IN_2_1_3_SCORE_2022,SCORE,2022,IN.2.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + SCORE
MATRIZ_GII,IN_2_1_3_SCORE_2023,SCORE,2023,IN.2.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + SCORE
MATRIZ_GII,IN_2_1_3_SCORE_2024,SCORE,2024,IN.2.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + SCORE
MATRIZ_GII,IN_2_1_3_SCORE_2025,SCORE,2025,IN.2.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + SCORE
MATRIZ_GII,IN_2_1_4_SCORE_2022,SCORE,2022,IN.2.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + SCORE
MATRIZ_GII,IN_2_1_4_SCORE_2023,SCORE,2023,IN.2.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + SCORE
MATRIZ_GII,IN_2_1_4_SCORE_2024,SCORE,2024,IN.2.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + SCORE
MATRIZ_GII,IN_2_1_4_SCORE_2025,SCORE,2025,IN.2.1.4,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + SCORE
MATRIZ_GII,IN_2_1_5_SCORE_2022,SCORE,2022,IN.2.1.5,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + SCORE
MATRIZ_GII,IN_2_1_5_SCORE_2023,SCORE,2023,IN.2.1.5,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + SCORE
MATRIZ_GII,IN_2_1_5_SCORE_2024,SCORE,2024,IN.2.1.5,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + SCORE
MATRIZ_GII,IN_2_1_5_SCORE_2025,SCORE,2025,IN.2.1.5,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + SCORE
MATRIZ_GII,IN_2_1_SCORE_2022,SCORE,2022,IN.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1 + SCORE
MATRIZ_GII,IN_2_1_SCORE_2023,SCORE,2023,IN.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1 + SCORE
MATRIZ_GII,IN_2_1_SCORE_2024,SCORE,2024,IN.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1 + SCORE
MATRIZ_GII,IN_2_1_SCORE_2025,SCORE,2025,IN.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1 + SCORE
MATRIZ_GII,IN_2_2_1_SCORE_2022,SCORE,2022,IN.2.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + SCORE
MATRIZ_GII,IN_2_2_1_SCORE_2023,SCORE,2023,IN.2.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + SCORE
MATRIZ_GII,IN_2_2_1_SCORE_2024,SCORE,2024,IN.2.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + SCORE
MATRIZ_GII,IN_2_2_1_SCORE_2025,SCORE,2025,IN.2.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + SCORE
MATRIZ_GII,IN_2_2_2_SCORE_2022,SCORE,2022,IN.2.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + SCORE
MATRIZ_GII,IN_2_2_2_SCORE_2023,SCORE,2023,IN.2.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + SCORE
MATRIZ_GII,IN_2_2_2_SCORE_2024,SCORE,2024,IN.2.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + SCORE
MATRIZ_GII,IN_2_2_2_SCORE_2025,SCORE,2025,IN.2.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + SCORE
MATRIZ_GII,IN_2_2_3_SCORE_2022,SCORE,2022,IN.2.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + SCORE
MATRIZ_GII,IN_2_2_3_SCORE_2023,SCORE,2023,IN.2.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + SCORE
MATRIZ_GII,IN_2_2_3_SCORE_2024,SCORE,2024,IN.2.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + SCORE
MATRIZ_GII,IN_2_2_3_SCORE_2025,SCORE,2025,IN.2.2.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + SCORE
MATRIZ_GII,IN_2_2_SCORE_2022,SCORE,2022,IN.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2 + SCORE
MATRIZ_GII,IN_2_2_SCORE_2023,SCORE,2023,IN.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2 + SCORE
MATRIZ_GII,IN_2_2_SCORE_2024,SCORE,2024,IN.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2 + SCORE
MATRIZ_GII,IN_2_2_SCORE_2025,SCORE,2025,IN.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2 + SCORE
MATRIZ_GII,IN_2_3_1_SCORE_2022,SCORE,2022,IN.2.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + SCORE
MATRIZ_GII,IN_2_3_1_SCORE_2023,SCORE,2023,IN.2.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + SCORE
MATRIZ_GII,IN_2_3_1_SCORE_2024,SCORE,2024,IN.2.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + SCORE
MATRIZ_GII,IN_2_3_1_SCORE_2025,SCORE,2025,IN.2.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + SCORE
MATRIZ_GII,IN_2_3_2_SCORE_2022,SCORE,2022,IN.2.3.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + SCORE
MATRIZ_GII,IN_2_3_2_SCORE_2023,SCORE,2023,IN.2.3.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + SCORE
MATRIZ_GII,IN_2_3_2_SCORE_2024,SCORE,2024,IN.2.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + SCORE
MATRIZ_GII,IN_2_3_2_SCORE_2025,SCORE,2025,IN.2.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + SCORE
MATRIZ_GII,IN_2_3_3_SCORE_2022,SCORE,2022,IN.2.3.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + SCORE
MATRIZ_GII,IN_2_3_3_SCORE_2023,SCORE,2023,IN.2.3.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + SCORE
MATRIZ_GII,IN_2_3_3_SCORE_2024,SCORE,2024,IN.2.3.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + SCORE
MATRIZ_GII,IN_2_3_3_SCORE_2025,SCORE,2025,IN.2.3.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + SCORE
MATRIZ_GII,IN_2_3_4_SCORE_2022,SCORE,2022,IN.2.3.4,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + SCORE
MATRIZ_GII,IN_2_3_4_SCORE_2023,SCORE,2023,IN.2.3.4,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + SCORE
MATRIZ_GII,IN_2_3_4_SCORE_2024,SCORE,2024,IN.2.3.4,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + SCORE
MATRIZ_GII,IN_2_3_4_SCORE_2025,SCORE,2025,IN.2.3.4,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + SCORE
MATRIZ_GII,IN_2_3_SCORE_2022,SCORE,2022,IN.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3 + SCORE
MATRIZ_GII,IN_2_3_SCORE_2023,SCORE,2023,IN.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3 + SCORE
MATRIZ_GII,IN_2_3_SCORE_2024,SCORE,2024,IN.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3 + SCORE
MATRIZ_GII,IN_2_3_SCORE_2025,SCORE,2025,IN.2.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3 + SCORE
MATRIZ_GII,IN_2_SCORE_2022,SCORE,2022,IN.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2 + SCORE
MATRIZ_GII,IN_2_SCORE_2023,SCORE,2023,IN.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2 + SCORE
MATRIZ_GII,IN_2_SCORE_2024,SCORE,2024,IN.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2 + SCORE
MATRIZ_GII,IN_2_SCORE_2025,SCORE,2025,IN.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2 + SCORE
MATRIZ_GII,IN_3_1_1_SCORE_2022,SCORE,2022,IN.3.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + SCORE
MATRIZ_GII,IN_3_1_1_SCORE_2023,SCORE,2023,IN.3.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + SCORE
MATRIZ_GII,IN_3_1_1_SCORE_2024,SCORE,2024,IN.3.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + SCORE
MATRIZ_GII,IN_3_1_1_SCORE_2025,SCORE,2025,IN.3.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + SCORE
MATRIZ_GII,IN_3_1_2_SCORE_2022,SCORE,2022,IN.3.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + SCORE
MATRIZ_GII,IN_3_1_2_SCORE_2023,SCORE,2023,IN.3.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + SCORE
MATRIZ_GII,IN_3_1_2_SCORE_2024,SCORE,2024,IN.3.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + SCORE
MATRIZ_GII,IN_3_1_2_SCORE_2025,SCORE,2025,IN.3.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + SCORE
MATRIZ_GII,IN_3_1_3_SCORE_2022,SCORE,2022,IN.3.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + SCORE
MATRIZ_GII,IN_3_1_3_SCORE_2023,SCORE,2023,IN.3.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + SCORE
MATRIZ_GII,IN_3_1_3_SCORE_2024,SCORE,2024,IN.3.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + SCORE
MATRIZ_GII,IN_3_1_3_SCORE_2025,SCORE,2025,IN.3.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + SCORE
MATRIZ_GII,IN_3_1_4_SCORE_2022,SCORE,2022,IN.3.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + SCORE
MATRIZ_GII,IN_3_1_4_SCORE_2023,SCORE,2023,IN.3.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + SCORE
MATRIZ_GII,IN_3_1_4_SCORE_2024,SCORE,2024,IN.3.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + SCORE
MATRIZ_GII,IN_3_1_SCORE_2022,SCORE,2022,IN.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1 + SCORE
MATRIZ_GII,IN_3_1_SCORE_2023,SCORE,2023,IN.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1 + SCORE
MATRIZ_GII,IN_3_1_SCORE_2024,SCORE,2024,IN.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1 + SCORE
MATRIZ_GII,IN_3_1_SCORE_2025,SCORE,2025,IN.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1 + SCORE
MATRIZ_GII,IN_3_2_1_SCORE_2022,SCORE,2022,IN.3.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + SCORE
MATRIZ_GII,IN_3_2_1_SCORE_2023,SCORE,2023,IN.3.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + SCORE
MATRIZ_GII,IN_3_2_1_SCORE_2024,SCORE,2024,IN.3.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + SCORE
MATRIZ_GII,IN_3_2_1_SCORE_2025,SCORE,2025,IN.3.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + SCORE
MATRIZ_GII,IN_3_2_2_SCORE_2022,SCORE,2022,IN.3.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + SCORE
MATRIZ_GII,IN_3_2_2_SCORE_2023,SCORE,2023,IN.3.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + SCORE
MATRIZ_GII,IN_3_2_2_SCORE_2024,SCORE,2024,IN.3.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + SCORE
MATRIZ_GII,IN_3_2_2_SCORE_2025,SCORE,2025,IN.3.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + SCORE
MATRIZ_GII,IN_3_2_3_SCORE_2022,SCORE,2022,IN.3.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.3 + SCORE
MATRIZ_GII,IN_3_2_3_SCORE_2023,SCORE,2023,IN.3.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.3 + SCORE
MATRIZ_GII,IN_3_2_3_SCORE_2024,SCORE,2024,IN.3.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,SCORE,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.3 + SCORE
