block_a,block_b,var_a,var_b,rho_spearman,pvalue_raw,pvalue_fdr,pvalue_holm,significance,n_pairs
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,oxford_ind_telecom_infrastructure,0.884,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_maturity,0.884,0.0,0.0,0.0,survives_fdr_and_holm,140
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,wipo_out_7_3_1_score,0.8838,0.0,0.0,0.0,survives_fdr_and_holm,139
socioeconomic_control,ecosystem_outcome,wb_gdp_current_usd,oxford_compute_capacity,0.8835,0.0,0.0,0.0,survives_fdr_and_holm,191
tech_infrastructure_control,ecosystem_outcome,wipo_isoenv_score,wipo_out_6_3_5_score,0.8834,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_tradmkorig_score,wipo_out_7_1_2_score,0.8833,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_epart_score,oxford_ind_online_services,0.8833,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_pctpatorig_score,0.8833,0.0,0.0,0.0,survives_fdr_and_holm,117
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,wipo_out_7_3_1_score,0.8822,0.0,0.0,0.0,survives_fdr_and_holm,63
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_ai_infrastructure,0.8819,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,oxford_development_diffusion,0.8817,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_pctpatorig_score,0.8815,0.0,0.0,0.0,survives_fdr_and_holm,117
institutional_control,ecosystem_outcome,wipo_goveff_score,oxford_size,0.8813,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,wipo_out_6_1_score,0.8811,0.0,0.0,0.0,survives_fdr_and_holm,108
tech_infrastructure_control,ecosystem_outcome,wipo_knowintsemp_score,wipo_wikiedit_score,0.8811,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_total_score,0.881,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_maturity,0.8808,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_score,oxford_ai_infrastructure,0.8808,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_ind_github_activity_log,0.8807,0.0,0.0,0.0,survives_fdr_and_holm,131
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,oxford_size,0.8801,0.0,0.0,0.0,survives_fdr_and_holm,172
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_ai_infrastructure,0.8801,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_5_score,wipo_gii_score,0.88,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_1_2_score,wipo_out_7_2_3_score,0.8798,0.0,0.0,0.0,survives_fdr_and_holm,65
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_total_score,0.8795,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_1_score,wipo_out_7_3_1_score,0.8795,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_score,oxford_technology_sector,0.8795,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,oxford_ai_technology_diffusion,0.8795,0.0,0.0,0.0,survives_fdr_and_holm,140
institutional_control,ecosystem_outcome,wipo_goveff_score,oxford_ind_telecom_infrastructure,0.8794,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_citdoc_score,oxford_ai_technology_diffusion,0.8788,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,wipo_patfam_score,0.8786,0.0,0.0,0.0,survives_fdr_and_holm,63
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_2_score,oxford_infrastructure,0.8779,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,oxford_ind_rd_spending_log,0.8779,0.0,0.0,0.0,survives_fdr_and_holm,107
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,oxford_ind_rd_spending_log,0.8778,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,wipo_gii_score,0.8777,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_score,oxford_data_quality,0.8777,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_gii_score,0.8768,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,wipo_out_7_2_3_score,0.8768,0.0,0.0,0.0,survives_fdr_and_holm,65
tech_infrastructure_control,ecosystem_outcome,wipo_c_vencapdeal_score,oxford_ind_vc_availability,0.8766,0.0,0.0,0.0,survives_fdr_and_holm,93
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_out_6_1_2_score,0.8766,0.0,0.0,0.0,survives_fdr_and_holm,119
socioeconomic_control,ecosystem_outcome,wb_secure_servers_per_1m,oxford_data_infrastructure,0.8761,0.0,0.0,0.0,survives_fdr_and_holm,192
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_out_score,0.876,0.0,0.0,0.0,survives_fdr_and_holm,132
institutional_control,ecosystem_outcome,wipo_polstab_score,oxford_ind_govt_effectiveness,0.8756,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_out_6_score,0.8755,0.0,0.0,0.0,survives_fdr_and_holm,132
institutional_control,ecosystem_outcome,wipo_goveff_score,oxford_maturity,0.875,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,oxford_data_infrastructure,0.8748,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_ind_ict_skills,0.8747,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_out_7_2_3_score,0.8746,0.0,0.0,0.0,survives_fdr_and_holm,65
tech_infrastructure_control,ecosystem_outcome,wb_fixed_broadband_per100,wipo_out_7_3_1_score,0.8745,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_5_score,wipo_out_score,0.8743,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_gerdperf_score,wipo_pctpatorig_score,0.8743,0.0,0.0,0.0,survives_fdr_and_holm,84
tech_infrastructure_control,ecosystem_outcome,wipo_logperf_score,oxford_ai_infrastructure,0.8743,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,wipo_out_score,0.8742,0.0,0.0,0.0,survives_fdr_and_holm,118
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_ai_technology_diffusion,0.8741,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_score,oxford_total_score,0.8741,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,wipo_gii_score,0.874,0.0,0.0,0.0,survives_fdr_and_holm,63
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_size,0.8739,0.0,0.0,0.0,survives_fdr_and_holm,131
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,oxford_ind_ict_trade_goods_log,0.8739,0.0,0.0,0.0,survives_fdr_and_holm,184
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,wipo_out_7_2_3_score,0.8738,0.0,0.0,0.0,survives_fdr_and_holm,64
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_2_score,wipo_gii_score,0.8737,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_ictorgmod_score,oxford_ind_adoption_emerging_tech,0.8736,0.0,0.0,0.0,survives_fdr_and_holm,123
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,wipo_pctpatorig_score,0.8735,0.0,0.0,0.0,survives_fdr_and_holm,117
socioeconomic_control,ecosystem_outcome,wb_secure_servers_per_1m,oxford_ind_telecom_infrastructure,0.8734,0.0,0.0,0.0,survives_fdr_and_holm,192
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,wipo_gii_score,0.8733,0.0,0.0,0.0,survives_fdr_and_holm,141
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,wipo_out_6_1_2_score,0.8728,0.0,0.0,0.0,survives_fdr_and_holm,93
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_patfam_score,0.8727,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_4_score,wipo_out_6_1_5_score,0.8726,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_citdoc_score,oxford_compute_capacity,0.8724,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_ind_ict_trade_goods_log,0.8723,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_logperf_score,wipo_out_7_2_3_score,0.8722,0.0,0.0,0.0,survives_fdr_and_holm,64
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_data_quality,0.8722,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,oxford_ind_telecom_infrastructure,0.872,0.0,0.0,0.0,survives_fdr_and_holm,117
institutional_control,ecosystem_outcome,wb_government_effectiveness,oxford_data_infrastructure,0.8715,0.0,0.0,0.0,survives_fdr_and_holm,191
tech_infrastructure_control,ecosystem_outcome,wipo_in_score,oxford_governance_ethics,0.8714,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_1_2_score,wipo_gii_score,0.8713,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,oxford_ind_telecom_infrastructure,0.8712,0.0,0.0,0.0,survives_fdr_and_holm,62
tech_infrastructure_control,ecosystem_outcome,wb_electric_consumption_kwh_pc,oxford_ind_ict_trade_goods_log,0.8712,0.0,0.0,0.0,survives_fdr_and_holm,145
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_development_diffusion,0.8711,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_1_score,wipo_wikiedit_score,0.8708,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_maturity,0.8706,0.0,0.0,0.0,survives_fdr_and_holm,131
socioeconomic_control,ecosystem_outcome,wb_rd_expenditure_pct_gdp,wipo_gii_score,0.8704,0.0,0.0,0.0,survives_fdr_and_holm,110
tech_infrastructure_control,ecosystem_outcome,wipo_knowintsemp_score,wipo_out_7_3_2_score,0.8703,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,oxford_ind_ict_skills,0.8701,0.0,0.0,0.0,survives_fdr_and_holm,126
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,wipo_out_6_1_score,0.87,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_ind_ict_trade_services_log,0.87,0.0,0.0,0.0,survives_fdr_and_holm,139
adoption_diffusion,ecosystem_outcome,anthropic_usage_pct,oxford_ind_ai_research_papers_log,0.8699,0.0,0.0,0.0,survives_fdr_and_holm,160
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,wipo_out_6_1_score,0.8698,0.0,0.0,0.0,survives_fdr_and_holm,118
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,oxford_ind_ict_trade_services_log,0.8697,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_maturity,0.8697,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_sp61_score,wipo_out_6_score,0.8696,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_score,oxford_ind_telecom_infrastructure,0.8696,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_size,0.8693,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_gentld_score,oxford_ind_github_activity_log,0.869,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp31_score,wipo_out_7_3_1_score,0.869,0.0,0.0,0.0,survives_fdr_and_holm,132
socioeconomic_control,ecosystem_outcome,wb_gdp_current_usd,wipo_out_6_1_5_score,0.8689,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,oxford_size,0.8687,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_size,0.8686,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_logperf_score,wipo_gii_score,0.8685,0.0,0.0,0.0,survives_fdr_and_holm,125
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,oxford_maturity,0.8685,0.0,0.0,0.0,survives_fdr_and_holm,184
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_5_score,wipo_out_7_3_1_score,0.8685,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_score,oxford_maturity,0.8683,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,wipo_patfam_score,0.8683,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_logperf_score,oxford_total_score,0.868,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_sp73_score,wipo_out_7_3_score,0.8678,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_3_score,oxford_total_score,0.8677,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_data_infrastructure,0.8677,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_1_score,oxford_ind_ict_trade_goods_log,0.8677,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_ind_rd_spending_log,0.8676,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_femempdeg_score,oxford_ind_github_activity_log,0.8675,0.0,0.0,0.0,survives_fdr_and_holm,123
tech_infrastructure_control,ecosystem_outcome,wb_electric_consumption_kwh_pc,oxford_data_representativeness,0.8675,0.0,0.0,0.0,survives_fdr_and_holm,145
tech_infrastructure_control,ecosystem_outcome,wipo_sp11_score,oxford_data_infrastructure,0.8673,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_ictuse_score,wipo_wikiedit_score,0.8669,0.0,0.0,0.0,survives_fdr_and_holm,131
socioeconomic_control,ecosystem_outcome,anthropic_gdp_total,wipo_out_6_1_5_score,0.8668,0.0,0.0,0.0,survives_fdr_and_holm,130
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,wipo_gii_score,0.8665,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wb_internet_penetration,oxford_infrastructure,0.8664,0.0,0.0,0.0,survives_fdr_and_holm,186
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_ind_households_internet,0.8663,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_citdoc_score,oxford_innovation_capacity,0.8663,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_ictorgmod_score,oxford_ind_company_investment_emerging_tech,0.8662,0.0,0.0,0.0,survives_fdr_and_holm,123
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_1_score,oxford_ind_github_activity_log,0.8662,0.0,0.0,0.0,survives_fdr_and_holm,133
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_2_score,oxford_data_infrastructure,0.8661,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,oxford_ind_github_activity_log,0.8656,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wb_electric_consumption_kwh_pc,oxford_maturity,0.8655,0.0,0.0,0.0,survives_fdr_and_holm,146
institutional_control,ecosystem_outcome,wipo_goveff_score,oxford_ind_ict_trade_goods_log,0.8655,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,wipo_out_7_score,0.8655,0.0,0.0,0.0,survives_fdr_and_holm,108
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,wipo_out_6_score,0.8654,0.0,0.0,0.0,survives_fdr_and_holm,108
socioeconomic_control,ecosystem_outcome,wb_rd_expenditure_pct_gdp,wipo_out_score,0.8652,0.0,0.0,0.0,survives_fdr_and_holm,110
tech_infrastructure_control,ecosystem_outcome,wipo_ictuse_score,oxford_data_representativeness,0.865,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,wipo_out_7_3_score,0.8649,0.0,0.0,0.0,survives_fdr_and_holm,108
tech_infrastructure_control,ecosystem_outcome,wipo_resppop_score,oxford_data_infrastructure,0.8648,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_4_score,oxford_ai_infrastructure,0.8647,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_gentld_score,wipo_out_7_2_3_score,0.8647,0.0,0.0,0.0,survives_fdr_and_holm,65
institutional_control,ecosystem_outcome,wb_rule_of_law,oxford_ind_accountability,0.8645,0.0,0.0,0.0,survives_fdr_and_holm,191
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,wipo_pctpatorig_score,0.8644,0.0,0.0,0.0,survives_fdr_and_holm,103
tech_infrastructure_control,ecosystem_outcome,wipo_sp61_score,wipo_out_6_1_1_score,0.8643,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,wipo_patfam_score,0.8643,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,oxford_maturity,0.8642,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_score,wipo_out_score,0.8642,0.0,0.0,0.0,survives_fdr_and_holm,141
institutional_control,ecosystem_outcome,wipo_regqua_score,wipo_gii_score,0.8641,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_technology_sector,0.8639,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wb_internet_penetration,oxford_data_infrastructure,0.8638,0.0,0.0,0.0,survives_fdr_and_holm,186
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,wipo_out_score,0.8637,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_sp11_score,oxford_ind_telecom_infrastructure,0.8635,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,oxford_technology_sector,0.8635,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wb_internet_penetration,oxford_ind_telecom_infrastructure,0.8635,0.0,0.0,0.0,survives_fdr_and_holm,186
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,wipo_out_6_1_score,0.8635,0.0,0.0,0.0,survives_fdr_and_holm,103
tech_infrastructure_control,ecosystem_outcome,wipo_cctld_score,wipo_out_7_3_2_score,0.8633,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_logperf_score,oxford_data_infrastructure,0.863,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_score,oxford_data_infrastructure,0.863,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_1_score,oxford_ind_telecom_infrastructure,0.8629,0.0,0.0,0.0,survives_fdr_and_holm,133
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_2_score,oxford_total_score,0.8628,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_1_score,wipo_out_7_3_2_score,0.8628,0.0,0.0,0.0,survives_fdr_and_holm,118
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,wipo_out_7_3_1_score,0.8626,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_score,oxford_data_infrastructure,0.8626,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,oxford_ind_github_activity_log,0.8625,0.0,0.0,0.0,survives_fdr_and_holm,62
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_2_score,oxford_maturity,0.8623,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_size,0.8623,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_enabling_technical_infrastructure,0.8623,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_envperf_score,wipo_wikiedit_score,0.8622,0.0,0.0,0.0,survives_fdr_and_holm,129
